ResNeXt101	Fixed	0.05	clean	0.5011666666056315	0.9121333332519531	0.9481666666666667	5.7582
ResNeXt101	Fixed	0.05	gaussian_noise	0.48649999995930987	0.9117666666666666	0.9496	5.848566666666667
ResNeXt101	Fixed	0.05	blur	0.2764666666666667	0.7738999999593099	0.8840666666666667	6.771466666666667
ResNeXt101	Fixed	0.05	brightness	0.37716666664632165	0.8450999999186197	0.9243333333333333	6.523166666666667
ResNeXt101	Fixed	0.05	erasure	0.37093333333333334	0.8486999999593099	0.9218	6.291833333333333
ResNeXt101	Fixed	0.05	jpeg	0.36323333329264323	0.8486666666259766	0.9224333333333333	6.3045333333333335
ResNeXt101	Naive	0.05	clean	0.5011666666666666	0.9121333332926432	0.9502333333333334	5.839566666666666
ResNeXt101	Naive	0.05	gaussian_noise	0.4873333333129883	0.9107666666666666	0.9529333333333333	5.937233333333333
ResNeXt101	Naive	0.05	blur	0.27646666664632163	0.7739	0.8874333333333333	6.848933333333333
ResNeXt101	Naive	0.05	brightness	0.37716666666666665	0.8450999999186197	0.9270666666666667	6.5982666666666665
ResNeXt101	Naive	0.05	erasure	0.37383333333333335	0.8483666666666667	0.9246333333333333	6.380466666666667
ResNeXt101	Naive	0.05	jpeg	0.3632333333129883	0.8486666665852864	0.9244666666666667	6.388
ResNeXt101	APS	0.05	clean	0.5011666666259765	0.9121333332519531	0.9476333333333333	5.733766666666667
ResNeXt101	APS	0.05	gaussian_noise	0.48486666666666667	0.9110666665852865	0.9509333333333333	5.8116
ResNeXt101	APS	0.05	blur	0.27646666665649416	0.7738999999186198	0.8828	6.744233333333334
ResNeXt101	APS	0.05	brightness	0.3771666666564942	0.84509999995931	0.9236	6.4927
ResNeXt101	APS	0.05	erasure	0.3719999999593099	0.8474999999186198	0.9207	6.257766666666667
ResNeXt101	APS	0.05	jpeg	0.36323333333333335	0.8486666665852864	0.9216666666666666	6.279
ResNeXt101	RAPS	0.05	clean	0.5011666666259765	0.9121333332926432	0.9489333333333333	5.775633333333333
ResNeXt101	RAPS	0.05	gaussian_noise	0.48406666664632164	0.9110666666666667	0.9498	5.8582
ResNeXt101	RAPS	0.05	blur	0.2764666666259765	0.7739	0.8799333333333333	6.6997
ResNeXt101	RAPS	0.05	brightness	0.37716666666666665	0.8450999999186197	0.9224333333333333	6.4745333333333335
ResNeXt101	RAPS	0.05	erasure	0.3716	0.8465333332926432	0.9186	6.288333333333333
ResNeXt101	RAPS	0.05	jpeg	0.36323333330281576	0.8486666665852864	0.9211	6.286033333333333
ResNeXt101	Fixed	0.1	clean	0.5011666666666666	0.9121333333333334	0.8986333333333333	4.3608666666666664
ResNeXt101	Fixed	0.1	gaussian_noise	0.48933333333333334	0.9112333332926432	0.8998333333333334	4.432833333333333
ResNeXt101	Fixed	0.1	blur	0.2764666666666667	0.7739	0.8011	5.355566666666666
ResNeXt101	Fixed	0.1	brightness	0.37719999995930986	0.8451	0.8608666666666667	5.1217
ResNeXt101	Fixed	0.1	erasure	0.37279999997965496	0.8464999999593099	0.8471	4.876566666666666
ResNeXt101	Fixed	0.1	jpeg	0.36323333333333335	0.8486666666666667	0.8519333333333333	4.890766666666667
ResNeXt101	Naive	0.1	clean	0.5011666666463216	0.9121333332926432	0.8997666666666667	4.3723
ResNeXt101	Naive	0.1	gaussian_noise	0.49079999997965496	0.9103333332926433	0.8970666666666667	4.444333333333334
ResNeXt101	Naive	0.1	blur	0.27646666665649416	0.7739	0.8031333333333334	5.367566666666667
ResNeXt101	Naive	0.1	brightness	0.37716666666666665	0.84509999995931	0.8612	5.1377
ResNeXt101	Naive	0.1	erasure	0.3728	0.8511333332926433	0.8527333333333333	4.8867666666666665
ResNeXt101	Naive	0.1	jpeg	0.36323333333333335	0.8486666666666667	0.8506333333333334	4.897466666666666
ResNeXt101	APS	0.1	clean	0.5011666666259765	0.9121333333333334	0.9001333333333333	4.415633333333333
ResNeXt101	APS	0.1	gaussian_noise	0.48983333325195316	0.9122	0.9016666666666666	4.478233333333334
ResNeXt101	APS	0.1	blur	0.27646666664632163	0.7738999999186198	0.8044666666666667	5.4043
ResNeXt101	APS	0.1	brightness	0.37716666664632165	0.8450999999186197	0.8628	5.172733333333333
ResNeXt101	APS	0.1	erasure	0.37006666664632165	0.8493666665852864	0.8512666666666666	4.9511666666666665
ResNeXt101	APS	0.1	jpeg	0.3632333333231608	0.8486666666259766	0.8540333333333333	4.936366666666666
ResNeXt101	RAPS	0.1	clean	0.5011666666463216	0.9121333332926432	0.9013	4.4381
ResNeXt101	RAPS	0.1	gaussian_noise	0.4908999999593099	0.9115333333333333	0.9021666666666667	4.486466666666667
ResNeXt101	RAPS	0.1	blur	0.2764666666361491	0.7738999999186198	0.7759333333333334	4.9897
ResNeXt101	RAPS	0.1	brightness	0.37716666664632165	0.8450999999186197	0.8451333333333333	4.8767
ResNeXt101	RAPS	0.1	erasure	0.36689999997965494	0.8492666665852864	0.844	4.757333333333333
ResNeXt101	RAPS	0.1	jpeg	0.36323333329264323	0.8486666666666667	0.8442333333333333	4.7641333333333336
ResNet152	Fixed	0.05	clean	0.45876666666666666	0.8992999999186198	0.9497333333333333	6.226966666666667
ResNet152	Fixed	0.05	gaussian_noise	0.449699999979655	0.8964666666666666	0.9496	6.288133333333334
ResNet152	Fixed	0.05	blur	0.2841333333231608	0.7916333333333333	0.9048666666666667	6.771966666666667
ResNet152	Fixed	0.05	brightness	0.3753333333129883	0.8499666666666666	0.9373	6.742733333333334
ResNet152	Fixed	0.05	erasure	0.33019999998982746	0.8213666666666667	0.91	6.485666666666667
ResNet152	Fixed	0.05	jpeg	0.34699999995930986	0.8377333332519531	0.9198666666666667	6.478133333333333
ResNet152	Naive	0.05	clean	0.4588	0.8993	0.9506	6.2337
ResNet152	Naive	0.05	gaussian_noise	0.44979999995930986	0.8950666666259766	0.9503666666666667	6.2968
ResNet152	Naive	0.05	blur	0.28413333333333335	0.7916333333333333	0.9065	6.766766666666666
ResNet152	Naive	0.05	brightness	0.37533333333333335	0.8499666665852864	0.9379666666666666	6.749766666666667
ResNet152	Naive	0.05	erasure	0.3288999999898275	0.8203666666259766	0.9085666666666666	6.488766666666667
ResNet152	Naive	0.05	jpeg	0.34699999997965497	0.8377333332519531	0.9204333333333333	6.486833333333333
ResNet152	APS	0.05	clean	0.45876666664632165	0.89929999995931	0.9504	6.270533333333334
ResNet152	APS	0.05	gaussian_noise	0.4468666666666667	0.8951666665852864	0.9493333333333334	6.333166666666667
ResNet152	APS	0.05	blur	0.2841333333129883	0.7916666666259766	0.9072	6.8036
ResNet152	APS	0.05	brightness	0.3753666666666667	0.8499666666259766	0.9386333333333333	6.787766666666666
ResNet152	APS	0.05	erasure	0.32883333332316084	0.8224333332926432	0.9113666666666667	6.533733333333333
ResNet152	APS	0.05	jpeg	0.3470333333129883	0.8377333332519531	0.9209666666666667	6.520533333333334
ResNet152	RAPS	0.05	clean	0.45876666664632165	0.89929999995931	0.9473	6.124333333333333
ResNet152	RAPS	0.05	gaussian_noise	0.4516	0.8948	0.9457333333333333	6.176466666666666
ResNet152	RAPS	0.05	blur	0.2841333333231608	0.7916333333333333	0.8998	6.659833333333333
ResNet152	RAPS	0.05	brightness	0.37533333329264323	0.8499666666259766	0.9339333333333333	6.643233333333334
ResNet152	RAPS	0.05	erasure	0.3275333333028158	0.8187333333333333	0.9047666666666667	6.387033333333333
ResNet152	RAPS	0.05	jpeg	0.3469999999898275	0.8377333332926433	0.9160333333333334	6.370933333333333
ResNet152	Fixed	0.1	clean	0.45876666666666666	0.89929999995931	0.9042666666666667	4.8392
ResNet152	Fixed	0.1	gaussian_noise	0.451699999979655	0.8948666666666667	0.9001	4.889166666666667
ResNet152	Fixed	0.1	blur	0.2841333333129883	0.7916333332519531	0.8268333333333333	5.4132
ResNet152	Fixed	0.1	brightness	0.37533333333333335	0.8499666666666666	0.8803333333333333	5.3821
ResNet152	Fixed	0.1	erasure	0.3275666666666667	0.8212	0.832	5.104266666666667
ResNet152	Fixed	0.1	jpeg	0.34699999995930986	0.8377333332519531	0.8516	5.0909
ResNet152	Naive	0.1	clean	0.45876666662597654	0.8993	0.9032333333333333	4.8474
ResNet152	Naive	0.1	gaussian_noise	0.44869999993896487	0.8960666666666667	0.9018333333333334	4.906466666666667
ResNet152	Naive	0.1	blur	0.2841333333231608	0.7916333332926433	0.8269	5.421566666666667
ResNet152	Naive	0.1	brightness	0.37533333333333335	0.8499666666259766	0.8812666666666666	5.3962
ResNet152	Naive	0.1	erasure	0.3248333333129883	0.8186999999186197	0.8316333333333333	5.1105
ResNet152	Naive	0.1	jpeg	0.34699999995930986	0.8377333333333333	0.8512	5.0993
ResNet152	APS	0.1	clean	0.45879999993896486	0.89929999995931	0.9039	4.8505666666666665
ResNet152	APS	0.1	gaussian_noise	0.44966666664632166	0.8962333333333333	0.9012333333333333	4.917366666666667
ResNet152	APS	0.1	blur	0.2841333333129883	0.7916333332519531	0.8266333333333333	5.430766666666667
ResNet152	APS	0.1	brightness	0.3753666666666667	0.8499666666666666	0.8798333333333334	5.4001
ResNet152	APS	0.1	erasure	0.3272666666564942	0.8195	0.8354	5.120266666666667
ResNet152	APS	0.1	jpeg	0.34699999997965497	0.8377333332926433	0.8516333333333334	5.1108
ResNet152	RAPS	0.1	clean	0.45876666662597654	0.8992999999186198	0.9021666666666667	4.835766666666666
ResNet152	RAPS	0.1	gaussian_noise	0.45196666662597657	0.8944333333333333	0.8997333333333334	4.887333333333333
ResNet152	RAPS	0.1	blur	0.2841333333129883	0.7916333332519531	0.8193666666666667	5.3125333333333336
ResNet152	RAPS	0.1	brightness	0.37533333330281576	0.8499666666259766	0.8732333333333333	5.286466666666667
ResNet152	RAPS	0.1	erasure	0.32439999996948243	0.8178666666259766	0.8302666666666667	5.0833
ResNet152	RAPS	0.1	jpeg	0.34699999995930986	0.8377333332519531	0.8483	5.051533333333333
ResNet101	Fixed	0.05	clean	0.4558333333333333	0.9032333333333333	0.9489	6.2203
ResNet101	Fixed	0.05	gaussian_noise	0.4525333332926432	0.9006999999186197	0.9511333333333334	6.256033333333333
ResNet101	Fixed	0.05	blur	0.25849999997965495	0.76039999995931	0.8544333333333334	6.411366666666667
ResNet101	Fixed	0.05	brightness	0.33239999997965497	0.8262666665852865	0.9013	6.288466666666666
ResNet101	Fixed	0.05	erasure	0.34786666662597654	0.8348333332519531	0.9152333333333333	6.512333333333333
ResNet101	Fixed	0.05	jpeg	0.3446999999593099	0.8414	0.9203333333333333	6.441166666666667
ResNet101	Naive	0.05	clean	0.4558333333333333	0.9032333332926432	0.9507333333333333	6.272333333333333
ResNet101	Naive	0.05	gaussian_noise	0.45243333333333335	0.9004333332519531	0.9545666666666667	6.304
ResNet101	Naive	0.05	blur	0.2584999999898275	0.7603999999186197	0.8560333333333333	6.455033333333334
ResNet101	Naive	0.05	brightness	0.33239999995930986	0.8262999999186198	0.9041333333333333	6.3359
ResNet101	Naive	0.05	erasure	0.3499333332926432	0.8351333333333333	0.9178	6.5549
ResNet101	Naive	0.05	jpeg	0.3447	0.8413999999186198	0.9224333333333333	6.493833333333333
ResNet101	APS	0.05	clean	0.4558333333333333	0.9032333332519531	0.9501333333333334	6.253866666666666
ResNet101	APS	0.05	gaussian_noise	0.4529666666463216	0.9003333332519531	0.952	6.287433333333333
ResNet101	APS	0.05	blur	0.2584999999694824	0.76039999995931	0.8550333333333333	6.4375333333333336
ResNet101	APS	0.05	brightness	0.33239999995930986	0.8262666666259766	0.9025333333333333	6.3199
ResNet101	APS	0.05	erasure	0.3521666666463216	0.8340999999186197	0.9167666666666666	6.534833333333333
ResNet101	APS	0.05	jpeg	0.3447	0.8414	0.9214666666666667	6.478933333333333
ResNet101	RAPS	0.05	clean	0.4558333333333333	0.9032333332926432	0.9507333333333333	6.2782
ResNet101	RAPS	0.05	gaussian_noise	0.45143333333333335	0.9011333333333333	0.9537666666666667	6.311366666666666
ResNet101	RAPS	0.05	blur	0.25849999997965495	0.7604	0.8564	6.4558
ResNet101	RAPS	0.05	brightness	0.33239999995930986	0.8262666665852865	0.9034	6.345033333333333
ResNet101	RAPS	0.05	erasure	0.3496999999898275	0.8336666666259765	0.9164	6.553866666666667
ResNet101	RAPS	0.05	jpeg	0.34469999997965495	0.8413999999186198	0.9215666666666666	6.4944
ResNet101	Fixed	0.1	clean	0.4558333333129883	0.9032333332519531	0.9037333333333334	4.8538
ResNet101	Fixed	0.1	gaussian_noise	0.4531333332926432	0.8988333333333334	0.9030666666666667	4.893666666666666
ResNet101	Fixed	0.1	blur	0.2584999999694824	0.7603999999186197	0.7623666666666666	5.095566666666667
ResNet101	Fixed	0.1	brightness	0.3323999999898275	0.8262666665852865	0.8252333333333334	4.975233333333334
ResNet101	Fixed	0.1	erasure	0.34856666664632163	0.8368333332519531	0.8514666666666667	5.157066666666666
ResNet101	Fixed	0.1	jpeg	0.3447	0.8414	0.8534333333333334	5.0866
ResNet101	Naive	0.1	clean	0.4558666666056315	0.9032333332926432	0.9031	4.817966666666667
ResNet101	Naive	0.1	gaussian_noise	0.4538333333129883	0.9001666665852864	0.9022333333333333	4.858966666666666
ResNet101	Naive	0.1	blur	0.25849999997965495	0.7603999999186197	0.7613	5.0606333333333335
ResNet101	Naive	0.1	brightness	0.33239999997965497	0.8262666665852865	0.8251333333333334	4.9401
ResNet101	Naive	0.1	erasure	0.3490666666259765	0.8302666666666667	0.8460333333333333	5.1298
ResNet101	Naive	0.1	jpeg	0.3446999999694825	0.8414	0.8520666666666666	5.049133333333334
ResNet101	APS	0.1	clean	0.4558333333333333	0.9032333333333333	0.9052	4.87
